Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit
2006,Men,Lifestyle,Waffle One,XL,4.0,6064.42,0.0,0.0,16-01-2025,Online,Hyd,2936.55
2026,Women,Soccer,Premier III,Unknown,2.0,6110.030000000001,0.0,0.0,2024/10/01,Retail,Mumbai,111.21
2927,Men,Training,Flex Trainer,L,2.0,6316.75,0.0,0.0,2024/10/01,Retail,Mumbai,1560.89
2928,Women,Lifestyle,Waffle One,6,3.0,6110.030000000001,0.0,0.0,07-09-2024,Online,Delhi,-1064.86
2929,Kids,Soccer,Tiempo Legend,M,2.0,6589.95,0.0,0.0,2024-04-01,Retail,Hyderabad,157.26
2930,Women,Basketball,Air Jordan,L,2.0,6110.030000000001,0.57,0.0,2024/12/20,Retail,Bangalore,819.42
2931,Men,Basketball,Zoom Freak,7,2.0,6110.030000000001,0.0,0.0,2023-08-25,Retail,Pune,3751.45
2933,Women,Training,ZoomX Invincible,Unknown,2.0,9501.17,0.0,0.0,2024-04-13,Retail,hyderbad,1069.32
2935,Men,Lifestyle,Dunk Low,L,4.0,6110.030000000001,0.0,0.0,2024-05-13,Online,Hyd,478.07
2936,Women,Training,Flex Trainer,XL,1.0,6496.58,0.29,4612.57,2024-07-31,Retail,Pune,1933.1
2937,Women,Training,Metcon 7,8,2.0,6110.030000000001,1.25,0.0,2024-07-31,Online,Delhi,1558.24
2938,Kids,Soccer,Phantom GT,L,1.0,6110.030000000001,0.0,0.0,14-01-2025,Online,Delhi,2596.64
2939,Women,Basketball,Air Jordan,XL,4.0,6858.76,0.0,0.0,14-01-2025,Retail,Mumbai,639.03
2942,Women,Training,Flex Trainer,10,4.0,5222.39,0.57,8982.51,2025/04/16,Online,Bangalore,-68.53
2944,Women,Training,ZoomX Invincible,Unknown,2.0,9738.93,0.0,0.0,2024/10/06,Retail,Pune,261.36
2946,Kids,Running,Free RN,XL,2.0,5691.68,0.62,0.0,2024/10/06,Retail,bengaluru,3129.43
2947,Women,Lifestyle,Blazer Mid,XL,2.0,4113.48,0.38,0.0,2024/12/04,Online,Mumbai,1604.63
2949,Men,Running,React Infinity,M,2.0,6110.030000000001,0.49,0.0,2025-07-05,Online,Delhi,698.79
2950,Women,Running,React Infinity,M,2.0,9151.36,0.0,0.0,2025-07-05,Online,Pune,2540.27
2036,Women,Soccer,Premier III,XL,2.0,6110.030000000001,0.76,0.0,2025-07-05,Online,Mumbai,2469.75
2952,Kids,Training,SuperRep Go,XL,2.0,5443.44,0.0,0.0,2024-09-13,Retail,Kolkata,2237.39
2049,Men,Training,Metcon 7,M,2.0,6110.030000000001,1.08,0.0,04-12-2024,Online,Bangalore,-400.59
2955,Kids,Basketball,LeBron 20,XL,2.0,9846.09,0.12,0.0,2024/07/30,Retail,Kolkata,2250.93
2956,Kids,Training,ZoomX Invincible,Unknown,4.0,6110.030000000001,0.86,0.0,2024-05-16,Online,Mumbai,3144.87
2957,Men,Basketball,Zoom Freak,XL,2.0,5348.89,0.47,0.0,19-11-2024,Online,Kolkata,753.26
2958,Women,Lifestyle,Blazer Mid,Unknown,4.0,7898.87,0.0,0.0,2025/05/07,Online,Mumbai,1097.55
2959,Women,Training,SuperRep Go,M,2.0,6110.030000000001,0.0,0.0,2025/05/07,Retail,Delhi,3166.22
2960,Men,Training,ZoomX Invincible,M,2.0,6110.030000000001,0.0,0.0,2025/05/07,Retail,Hyd,2620.93
2961,Kids,Soccer,Tiempo Legend,XL,2.0,6110.030000000001,0.0,0.0,2024-11-21,Retail,Mumbai,665.39
2963,Kids,Training,Flex Trainer,XL,2.0,6110.030000000001,0.0,0.0,10-06-2025,Retail,bengaluru,1172.39
2965,Men,Training,Metcon 7,XL,2.0,2171.48,0.0,0.0,28-04-2025,Retail,bengaluru,3079.48
2966,Kids,Training,Flex Trainer,8,3.0,6110.030000000001,0.0,0.0,2025-02-27,Online,Pune,333.36
2035,Men,Lifestyle,Dunk Low,L,2.0,3598.07,1.1,0.0,2025-02-27,Retail,Kolkata,3466.33
2968,Kids,Training,Flex Trainer,XL,2.0,5283.1,0.0,0.0,24-01-2025,Retail,Bangalore,575.73
2969,Men,Training,ZoomX Invincible,M,2.0,6110.030000000001,0.0,0.0,19-07-2025,Online,Pune,2323.02
2970,Men,Basketball,Air Jordan,Unknown,2.0,6110.030000000001,0.0,0.0,19-07-2025,Online,bengaluru,-617.91
2971,Women,Lifestyle,Dunk Low,Unknown,2.0,9330.31,0.0,0.0,2024/11/10,Online,Pune,-610.6
2972,Women,Soccer,Phantom GT,M,2.0,6110.030000000001,0.0,0.0,2024/10/05,Online,Kolkata,1995.69
2973,Kids,Soccer,Phantom GT,XL,2.0,3347.42,0.0,0.0,31-10-2024,Online,bengaluru,2234.16
2974,Men,Running,Pegasus Turbo,Unknown,3.0,6110.030000000001,1.01,0.0,31-10-2024,Online,Bangalore,-29.28
2975,Kids,Soccer,Mercurial Superfly,10,1.0,5037.43,0.0,0.0,2024/11/10,Online,Delhi,3279.17
2976,Men,Running,Pegasus Turbo,Unknown,2.0,6703.48,0.0,0.0,2024/08/08,Retail,hyderbad,2966.44
2977,Kids,Training,ZoomX Invincible,8,3.0,2959.26,0.37,5593.0,2024/08/08,Online,Kolkata,-821.76
2978,Women,Running,Air Zoom,Unknown,2.0,6110.030000000001,1.17,0.0,2025/04/14,Retail,Kolkata,-581.26
2979,Men,Soccer,Mercurial Superfly,Unknown,2.0,6110.030000000001,0.0,0.0,2025/04/14,Retail,bengaluru,762.54
2980,Women,Running,React Infinity,L,4.0,8899.81,0.0,0.0,2025/04/14,Retail,bengaluru,3075.35
2981,Kids,Soccer,Premier III,M,4.0,5185.52,0.0,0.0,2025-01-10,Retail,Pune,2777.67
2982,Men,Lifestyle,Dunk Low,L,2.0,6110.030000000001,0.54,0.0,2025/06/07,Online,Kolkata,1541.73
2983,Women,Running,Pegasus Turbo,XL,2.0,8203.8,0.03,0.0,2025/06/07,Retail,bengaluru,2968.2
2984,Men,Soccer,Phantom GT,XL,2.0,4343.12,0.0,0.0,2024/09/06,Online,Kolkata,3073.4
2985,Kids,Running,Free RN,Unknown,2.0,8996.05,0.48,0.0,2024-05-16,Online,bengaluru,3419.45
2986,Kids,Basketball,LeBron 20,M,2.0,6877.77,0.09,0.0,2025/04/10,Online,Pune,2303.27
2987,Women,Soccer,Premier III,L,2.0,6110.030000000001,0.0,0.0,08-08-2024,Online,Pune,2365.7
2009,Women,Lifestyle,Dunk Low,M,2.0,6481.4,0.84,0.0,26-07-2024,Retail,bengaluru,522.93
2989,Men,Soccer,Mercurial Superfly,M,1.0,6429.61,0.0,0.0,2024-02-14,Online,bengaluru,2459.52
2990,Kids,Basketball,Kyrie Flytrap,XL,2.0,2601.99,0.0,0.0,2024/09/23,Retail,Bangalore,570.47
2991,Men,Training,SuperRep Go,M,2.0,4004.4,1.23,0.0,2024/09/23,Retail,Pune,3772.99
2992,Men,Soccer,Premier III,L,2.0,6110.030000000001,0.0,0.0,24-10-2024,Online,Kolkata,2276.99
2993,Men,Soccer,Premier III,M,4.0,6110.030000000001,0.0,0.0,13-10-2024,Retail,Hyd,1770.74
2994,Women,Lifestyle,Air Force 1,11,2.0,2932.39,0.98,0.0,2024-12-07,Retail,Mumbai,2962.69
2995,Kids,Lifestyle,Blazer Mid,L,2.0,8679.97,0.0,0.0,2024-12-07,Online,Delhi,-651.61
2996,Women,Basketball,Air Jordan,11,2.0,6110.030000000001,0.0,0.0,2025-07-01,Online,Pune,3753.82
2998,Women,Training,Flex Trainer,Unknown,2.0,8835.27,0.76,0.0,05-06-2025,Online,Delhi,1637.2
3000,Kids,Running,Free RN,M,1.0,6110.030000000001,0.0,0.0,05-06-2025,Retail,Mumbai,-1110.62
3001,Men,Soccer,Premier III,L,2.0,6110.030000000001,0.0,0.0,2024-01-25,Online,Delhi,-362.26
3002,Women,Lifestyle,Waffle One,Unknown,4.0,6110.030000000001,0.0,0.0,2024-11-22,Retail,Delhi,3535.87
3003,Men,Basketball,Zoom Freak,XL,2.0,6110.030000000001,0.0,0.0,2023-08-03,Online,Bangalore,-646.26
3004,Men,Training,ZoomX Invincible,XL,2.0,6897.68,0.0,0.0,2023-08-03,Retail,Pune,2708.1
3005,Women,Basketball,Zoom Freak,9,2.0,6110.030000000001,0.19,0.0,2025-04-23,Online,Delhi,3295.17
3006,Kids,Lifestyle,Blazer Mid,8,4.0,6110.030000000001,0.89,0.0,2025-04-23,Online,Pune,1932.88
3007,Women,Soccer,Tiempo Legend,12,1.0,7680.16,1.23,-1766.44,2025/05/30,Online,Bangalore,-1076.72
3008,Men,Soccer,Phantom GT,Unknown,2.0,6110.030000000001,0.28,0.0,2025/05/30,Online,Pune,401.12
3009,Men,Lifestyle,Waffle One,L,2.0,6110.030000000001,0.0,0.0,15-08-2024,Online,Bangalore,3724.01
3010,Women,Soccer,Tiempo Legend,Unknown,2.0,6110.030000000001,0.0,0.0,2025-05-05,Online,Pune,-311.32
3011,Women,Running,Pegasus Turbo,7,1.0,6110.030000000001,0.5,0.0,2025-05-05,Retail,Hyderabad,3074.24
3012,Men,Lifestyle,Blazer Mid,L,2.0,3758.51,0.0,0.0,2025-05-05,Retail,Hyd,94.77
3013,Kids,Basketball,Zoom Freak,XL,4.0,6110.030000000001,0.96,0.0,16-06-2025,Retail,Kolkata,1039.09
3017,Women,Basketball,LeBron 20,6,2.0,8240.15,0.0,0.0,2024/08/31,Retail,Delhi,3355.12
3018,Kids,Soccer,Premier III,11,2.0,6110.030000000001,0.0,0.0,2024-08-22,Retail,Kolkata,3364.85
3019,Women,Running,Free RN,XL,2.0,9942.61,0.0,0.0,2023-12-19,Retail,Kolkata,1316.3
3020,Kids,Lifestyle,Dunk Low,L,1.0,6153.37,0.0,0.0,2023-12-19,Retail,Hyderabad,493.35
3021,Women,Soccer,Mercurial Superfly,6,4.0,6110.030000000001,0.42,0.0,2023-09-21,Retail,Hyd,3050.7
3023,Kids,Basketball,Zoom Freak,Unknown,2.0,2493.28,0.0,0.0,2024-05-19,Retail,Delhi,708.93
3024,Kids,Running,Free RN,Unknown,2.0,6110.030000000001,1.04,0.0,2024/12/07,Online,Mumbai,-687.3
3025,Kids,Lifestyle,Blazer Mid,L,4.0,6110.030000000001,0.0,0.0,2024/08/25,Retail,hyderbad,3005.88
3026,Women,Lifestyle,Blazer Mid,10,2.0,6110.030000000001,0.0,0.0,12-03-2025,Online,bengaluru,-127.25
3027,Women,Training,SuperRep Go,L,2.0,9593.27,0.0,0.0,25-10-2024,Retail,Delhi,-1038.79
3028,Kids,Running,Air Zoom,L,4.0,5837.53,0.0,0.0,29-01-2025,Retail,Kolkata,-471.86
3029,Kids,Training,ZoomX Invincible,M,2.0,6110.030000000001,0.0,0.0,29-01-2025,Retail,Bangalore,2696.49
3030,Men,Soccer,Mercurial Superfly,Unknown,3.0,6969.28,0.58,8781.29,2023-08-08,Online,Kolkata,98.19
3031,Kids,Soccer,Premier III,M,4.0,8588.14,0.0,0.0,2023-10-11,Online,Kolkata,-117.68
3033,Men,Training,ZoomX Invincible,M,2.0,9397.68,0.74,0.0,2024-11-21,Retail,Hyd,313.58
3034,Men,Soccer,Premier III,M,2.0,6110.030000000001,0.79,0.0,2024-11-21,Online,Pune,460.06
3035,Kids,Training,Flex Trainer,12,4.0,9625.47,0.0,0.0,2024-11-21,Retail,hyderbad,-419.24
3036,Kids,Lifestyle,Dunk Low,11,2.0,2879.09,0.0,0.0,2024/10/15,Retail,hyderbad,1129.11
2033,Kids,Lifestyle,Waffle One,M,2.0,6110.030000000001,0.0,0.0,2025-01-22,Online,Kolkata,-679.74
3039,Kids,Soccer,Premier III,10,2.0,5366.19,0.0,0.0,2024-03-17,Online,Pune,638.3
3040,Women,Lifestyle,Waffle One,XL,2.0,6110.030000000001,0.0,0.0,2024-08-12,Online,Hyd,3833.04
3041,Kids,Lifestyle,Waffle One,9,2.0,4884.55,0.0,0.0,2025/01/03,Online,Bangalore,-1182.29
3042,Men,Lifestyle,Air Force 1,M,1.0,6110.030000000001,0.0,0.0,2025/01/03,Online,Delhi,3750.11
3043,Men,Running,React Infinity,L,2.0,6110.030000000001,0.0,0.0,2025/04/11,Retail,Delhi,147.79
3044,Kids,Lifestyle,Air Force 1,7,3.0,4222.2,0.0,0.0,2025/04/11,Retail,Hyderabad,931.4
3045,Kids,Soccer,Premier III,XL,1.0,2196.2,0.0,0.0,2025/04/11,Retail,Bangalore,3809.54
3046,Men,Basketball,Air Jordan,11,2.0,4597.23,0.0,0.0,2025/05/26,Online,bengaluru,3277.67
3047,Women,Basketball,Kyrie Flytrap,Unknown,3.0,6175.84,0.9,1852.75,14-10-2024,Online,Hyderabad,-960.94
3048,Women,Lifestyle,Waffle One,6,1.0,6110.030000000001,0.23,0.0,2025-07-17,Retail,Hyderabad,517.17
3049,Kids,Lifestyle,Air Force 1,11,2.0,6110.030000000001,1.06,0.0,2025-06-22,Online,Pune,-156.45
3050,Kids,Basketball,Kyrie Flytrap,Unknown,4.0,6110.030000000001,0.0,0.0,2025-06-22,Online,Delhi,205.25
3051,Men,Training,Metcon 7,M,2.0,6110.030000000001,0.0,0.0,2024-07-28,Online,bengaluru,166.42
3052,Kids,Running,React Infinity,M,2.0,9448.34,0.78,0.0,2025/03/03,Online,Delhi,-871.1
3053,Women,Lifestyle,Air Force 1,L,2.0,6323.09,1.0,0.0,2024-09-18,Retail,Mumbai,1283.62
3054,Men,Soccer,Premier III,M,2.0,6667.47,0.0,0.0,17-12-2024,Retail,Pune,-402.6
2048,Kids,Basketball,LeBron 20,XL,2.0,5357.49,0.0,0.0,17-12-2024,Online,Pune,-548.0
3056,Men,Training,ZoomX Invincible,12,2.0,6110.030000000001,0.0,0.0,17-12-2024,Online,Mumbai,544.14
3057,Women,Soccer,Mercurial Superfly,Unknown,2.0,4244.95,0.0,0.0,2025-01-21,Retail,bengaluru,3693.98
3059,Women,Running,React Infinity,L,3.0,6110.030000000001,1.0,0.0,2025/06/19,Online,Hyderabad,3692.43
3060,Women,Running,Free RN,L,2.0,6110.030000000001,0.0,0.0,09-09-2024,Retail,Bangalore,-1137.29
3061,Kids,Running,Pegasus Turbo,XL,2.0,6110.030000000001,0.0,0.0,09-09-2024,Retail,Mumbai,-549.05
3062,Women,Soccer,Phantom GT,Unknown,1.0,6936.34,0.46,3745.62,19-03-2025,Retail,Mumbai,1647.34
3063,Kids,Running,Air Zoom,M,2.0,9676.61,0.0,0.0,20-04-2025,Online,Mumbai,3674.74
3064,Men,Soccer,Tiempo Legend,Unknown,2.0,6041.3,0.0,0.0,2024-01-11,Retail,Pune,-1048.54
3065,Women,Running,Free RN,12,2.0,6110.030000000001,0.0,0.0,2024-01-11,Online,Kolkata,3909.92
3066,Kids,Training,ZoomX Invincible,L,2.0,6110.030000000001,0.0,0.0,2024-03-01,Online,Mumbai,1383.01
3067,Men,Lifestyle,Blazer Mid,9,4.0,6110.030000000001,0.0,0.0,2024-03-05,Retail,hyderbad,1939.56
3068,Kids,Lifestyle,Air Force 1,L,4.0,4867.07,1.21,-4088.34,25-05-2025,Online,Delhi,2863.56
3069,Men,Training,Metcon 7,L,1.0,6110.030000000001,1.23,0.0,13-04-2025,Online,Hyd,-6.91
3070,Women,Running,Air Zoom,M,2.0,6737.19,1.02,0.0,13-04-2025,Online,Hyd,2150.16
3071,Women,Running,Air Zoom,Unknown,2.0,5081.53,0.0,0.0,2023-10-21,Online,Mumbai,-663.86
3072,Men,Training,Flex Trainer,9,2.0,6110.030000000001,0.0,0.0,26-08-2024,Retail,Mumbai,2621.5
3073,Men,Training,ZoomX Invincible,Unknown,2.0,6110.030000000001,0.0,0.0,14-06-2025,Retail,Mumbai,1992.12
3074,Women,Running,Free RN,M,2.0,6110.030000000001,0.0,0.0,14-06-2025,Online,Hyd,1216.34
3075,Kids,Soccer,Premier III,L,2.0,6110.030000000001,0.91,0.0,2025-05-28,Retail,Mumbai,3594.94
2044,Kids,Lifestyle,Blazer Mid,9,2.0,4032.43,0.0,0.0,2025-05-28,Online,Hyd,2059.4
3077,Men,Lifestyle,Dunk Low,XL,2.0,6110.030000000001,0.46,0.0,2025-05-28,Online,Pune,3700.77
3078,Men,Running,Free RN,M,1.0,2555.18,0.0,0.0,14-09-2024,Online,Delhi,1820.38
3079,Women,Running,React Infinity,L,2.0,6110.030000000001,0.0,0.0,2024-01-10,Retail,bengaluru,2815.43
3080,Kids,Running,Air Zoom,L,4.0,3317.71,0.0,0.0,2024-01-10,Online,Hyd,-198.0
3081,Kids,Training,Flex Trainer,6,2.0,8442.39,0.0,0.0,2025/02/10,Retail,Mumbai,3126.66
3083,Kids,Training,ZoomX Invincible,XL,2.0,8535.31,0.0,0.0,2024/08/29,Retail,Delhi,1159.57
3084,Women,Lifestyle,Blazer Mid,L,2.0,8955.52,0.0,0.0,2024/08/29,Retail,Pune,491.85
3085,Men,Soccer,Phantom GT,L,2.0,6110.030000000001,1.16,0.0,2024/08/29,Online,Delhi,2484.31
3087,Kids,Lifestyle,Waffle One,M,3.0,2765.77,0.0,0.0,08-01-2025,Retail,bengaluru,2785.94
3088,Kids,Training,ZoomX Invincible,XL,3.0,6110.030000000001,0.0,0.0,08-01-2025,Online,Delhi,2418.74
3089,Women,Basketball,Zoom Freak,XL,2.0,8399.35,0.0,0.0,2025/05/31,Online,Mumbai,2967.22
3090,Women,Basketball,LeBron 20,Unknown,2.0,8187.65,1.01,0.0,2023-12-11,Retail,Pune,196.88
3091,Women,Basketball,Air Jordan,Unknown,1.0,8666.84,0.3,6066.79,13-02-2025,Online,Hyderabad,204.77
3092,Kids,Training,Metcon 7,L,2.0,3005.37,0.0,0.0,09-03-2025,Retail,Kolkata,-288.77
3093,Women,Soccer,Tiempo Legend,10,3.0,6110.030000000001,0.0,0.0,29-06-2025,Retail,Kolkata,28.77
3094,Men,Basketball,Zoom Freak,Unknown,2.0,4731.54,0.0,0.0,2024-07-11,Online,Delhi,3485.33
3095,Men,Running,Free RN,L,2.0,9297.64,0.16,0.0,16-02-2025,Retail,Delhi,36.7
3096,Men,Training,ZoomX Invincible,Unknown,4.0,6110.030000000001,0.9,0.0,05-03-2025,Online,Hyderabad,20.31
3097,Men,Lifestyle,Blazer Mid,L,2.0,6110.030000000001,0.5,0.0,24-01-2025,Online,hyderbad,3419.32
3098,Women,Basketball,Kyrie Flytrap,M,2.0,5562.46,0.0,0.0,14-04-2025,Retail,Kolkata,1090.52
3099,Women,Lifestyle,Waffle One,L,2.0,8462.09,0.08,0.0,2024/10/21,Online,Mumbai,1720.4
3100,Women,Training,ZoomX Invincible,7,4.0,6110.030000000001,0.97,0.0,2025/06/30,Retail,Mumbai,1861.15
2021,Men,Lifestyle,Blazer Mid,8,3.0,3723.21,0.0,0.0,22-06-2025,Online,bengaluru,-1133.4
3102,Kids,Basketball,LeBron 20,M,2.0,6110.030000000001,0.0,0.0,18-06-2025,Retail,bengaluru,-1117.98
3103,Kids,Lifestyle,Blazer Mid,Unknown,2.0,6110.030000000001,0.0,0.0,2025/01/06,Online,Mumbai,1567.18
3105,Women,Soccer,Phantom GT,L,4.0,6110.030000000001,0.57,0.0,30-11-2024,Online,Pune,3176.71
3106,Men,Running,Pegasus Turbo,Unknown,2.0,6110.030000000001,0.0,0.0,2025-03-09,Online,bengaluru,3276.53
3107,Men,Running,Pegasus Turbo,11,2.0,9572.44,0.0,0.0,08-03-2025,Retail,Hyderabad,-694.97
3109,Men,Running,React Infinity,XL,2.0,6323.74,0.8,0.0,16-12-2024,Retail,Kolkata,492.62
3110,Men,Running,React Infinity,L,2.0,8431.55,0.0,0.0,2024/10/13,Retail,Mumbai,3977.41
3111,Women,Basketball,Air Jordan,XL,3.0,6110.030000000001,0.0,0.0,2024/10/13,Retail,Hyderabad,2732.23
3112,Men,Basketball,Kyrie Flytrap,L,1.0,6110.030000000001,0.49,0.0,2024/10/13,Retail,Delhi,-532.65
3113,Women,Soccer,Tiempo Legend,11,2.0,6110.030000000001,0.0,0.0,2024/10/13,Online,bengaluru,1328.68
3114,Women,Running,React Infinity,L,1.0,7627.37,0.0,0.0,2025-03-27,Retail,bengaluru,2752.18
3115,Men,Running,React Infinity,6,4.0,6110.030000000001,0.0,0.0,2025-03-27,Retail,Delhi,693.29
3116,Kids,Basketball,Zoom Freak,M,3.0,6110.030000000001,0.06,0.0,21-11-2024,Retail,Kolkata,-236.15
3117,Men,Basketball,Air Jordan,M,2.0,6435.2,0.0,0.0,21-09-2024,Retail,Delhi,-1181.06
3118,Kids,Lifestyle,Air Force 1,8,2.0,6110.030000000001,0.0,0.0,21-09-2024,Online,Bangalore,2058.99
3119,Kids,Lifestyle,Air Force 1,Unknown,2.0,6110.030000000001,0.0,0.0,2023-08-12,Online,hyderbad,3995.49
3120,Kids,Basketball,Kyrie Flytrap,XL,2.0,8869.93,0.0,0.0,2023-08-12,Retail,bengaluru,551.46
3121,Kids,Training,Flex Trainer,8,2.0,2514.0,0.69,0.0,2025-03-06,Online,Kolkata,1345.4
3122,Women,Basketball,Air Jordan,8,1.0,5835.6,1.04,-233.42,2025-03-06,Online,Kolkata,-1197.6
3123,Kids,Running,Free RN,L,2.0,9804.78,0.0,0.0,2025-05-26,Online,Pune,-965.5
3124,Kids,Soccer,Mercurial Superfly,Unknown,2.0,7538.96,0.0,0.0,2025-03-31,Online,Delhi,2407.4
3125,Kids,Soccer,Phantom GT,XL,2.0,6110.030000000001,0.7,0.0,2025/03/10,Online,Bangalore,1561.59
3126,Kids,Running,React Infinity,Unknown,2.0,6110.030000000001,0.0,0.0,2024-06-10,Online,bengaluru,2772.69
3127,Men,Training,ZoomX Invincible,XL,1.0,4614.33,0.47,2445.59,2024-10-07,Online,Pune,-440.44
3128,Men,Running,Air Zoom,M,2.0,6110.030000000001,0.0,0.0,2024-10-07,Retail,Kolkata,2219.82
3129,Kids,Basketball,Kyrie Flytrap,XL,2.0,5732.66,0.0,0.0,2024-01-30,Retail,Delhi,3187.59
3130,Men,Basketball,Air Jordan,XL,2.0,3015.02,0.0,0.0,2025-05-16,Online,Pune,2868.91
3131,Kids,Training,SuperRep Go,10,2.0,5171.44,0.33,0.0,2025/05/27,Online,Pune,634.64
3132,Kids,Lifestyle,Dunk Low,Unknown,2.0,5073.69,0.0,0.0,12-07-2025,Online,Hyd,-1033.35
3133,Kids,Soccer,Mercurial Superfly,L,2.0,6110.030000000001,0.77,0.0,2024-04-15,Retail,Delhi,88.55
3134,Men,Basketball,Air Jordan,L,2.0,6110.030000000001,0.19,0.0,2025/05/14,Retail,Delhi,31.3
3135,Women,Soccer,Mercurial Superfly,XL,3.0,4009.47,1.21,-2525.97,28-08-2024,Online,Pune,2434.87
3136,Kids,Lifestyle,Blazer Mid,Unknown,2.0,6110.030000000001,0.0,0.0,28-08-2024,Retail,Mumbai,-518.65
3137,Kids,Soccer,Premier III,Unknown,2.0,7176.21,0.0,0.0,2025-07-08,Online,Bangalore,659.4
3138,Kids,Lifestyle,Blazer Mid,L,2.0,3911.84,0.42,0.0,09-11-2024,Online,Hyderabad,3601.48
3139,Kids,Lifestyle,Blazer Mid,XL,2.0,9682.46,0.0,0.0,09-11-2024,Online,Bangalore,3095.64
3140,Women,Lifestyle,Blazer Mid,L,2.0,6110.030000000001,1.03,0.0,2023-11-19,Retail,Bangalore,3855.21
3142,Kids,Soccer,Phantom GT,XL,2.0,6110.030000000001,0.0,0.0,12-10-2024,Online,Delhi,2520.02
3143,Men,Training,Flex Trainer,7,3.0,3938.59,0.98,236.32,2024/08/23,Online,Mumbai,635.39
3144,Women,Running,Free RN,7,2.0,8613.08,0.0,0.0,2023-09-11,Retail,hyderbad,-1049.73
3145,Women,Basketball,Air Jordan,9,2.0,3427.03,0.37,0.0,2025/02/02,Retail,Pune,2527.96
3146,Women,Soccer,Premier III,XL,1.0,6110.030000000001,0.0,0.0,2024-12-29,Retail,Hyd,1087.27
3147,Kids,Training,SuperRep Go,11,2.0,2579.36,0.0,0.0,13-03-2025,Online,Mumbai,939.38
3148,Kids,Soccer,Tiempo Legend,8,3.0,6110.030000000001,0.0,0.0,13-03-2025,Retail,Bangalore,1125.29
3149,Kids,Soccer,Premier III,L,2.0,6110.030000000001,0.0,0.0,13-03-2025,Retail,Kolkata,3435.01
3151,Men,Lifestyle,Air Force 1,L,2.0,6110.030000000001,0.0,0.0,19-07-2025,Online,Kolkata,2968.24
3152,Kids,Running,Free RN,Unknown,2.0,2415.31,0.0,0.0,19-07-2025,Retail,Delhi,2077.98
3153,Women,Training,SuperRep Go,Unknown,2.0,3693.3,0.0,0.0,2024/09/17,Online,Bangalore,1480.99
3154,Kids,Running,Free RN,L,2.0,6110.030000000001,0.95,0.0,21-04-2025,Online,Delhi,-1100.45
3155,Women,Lifestyle,Waffle One,L,2.0,6110.030000000001,0.0,0.0,21-04-2025,Retail,bengaluru,2013.96
3156,Women,Soccer,Phantom GT,XL,2.0,6700.68,0.0,0.0,11-01-2025,Retail,Mumbai,611.81
3157,Kids,Running,Pegasus Turbo,7,2.0,2991.75,1.21,0.0,11-01-2025,Online,Bangalore,-92.45
3158,Kids,Lifestyle,Air Force 1,12,2.0,6110.030000000001,0.0,0.0,11-01-2025,Online,Pune,324.37
3160,Women,Basketball,Air Jordan,M,2.0,6110.030000000001,0.0,0.0,2024-07-25,Retail,Delhi,888.87
3161,Men,Running,React Infinity,Unknown,2.0,8369.3,0.0,0.0,04-07-2025,Online,Hyderabad,1663.79
3162,Men,Soccer,Tiempo Legend,XL,2.0,6110.030000000001,0.0,0.0,2024-02-24,Online,Pune,1686.78
3163,Women,Running,Free RN,Unknown,2.0,8204.14,0.0,0.0,2025-06-22,Retail,Delhi,961.65
3164,Men,Soccer,Premier III,Unknown,4.0,6110.030000000001,0.0,0.0,28-04-2025,Online,bengaluru,-382.88
3165,Women,Soccer,Phantom GT,XL,2.0,2530.29,0.29,3593.01,17-02-2025,Online,Kolkata,3264.03
3166,Men,Soccer,Premier III,Unknown,2.0,6110.030000000001,0.0,0.0,2024/11/03,Online,Hyd,-209.36
3167,Women,Basketball,Zoom Freak,12,2.0,3212.74,0.0,0.0,2024/11/03,Online,hyderbad,3517.65
3168,Women,Lifestyle,Air Force 1,7,2.0,6125.15,0.0,0.0,2025/02/28,Retail,Delhi,61.83
3169,Men,Lifestyle,Blazer Mid,M,2.0,6110.030000000001,1.15,0.0,2024/10/10,Retail,Delhi,-744.54
3170,Men,Training,Flex Trainer,L,2.0,6110.030000000001,0.0,0.0,2025/05/15,Online,Pune,-367.73
3171,Men,Lifestyle,Air Force 1,Unknown,2.0,6110.030000000001,0.0,0.0,2023-11-16,Online,Bangalore,-445.89
3173,Women,Soccer,Premier III,XL,2.0,6110.030000000001,0.0,0.0,04-11-2024,Retail,Pune,1560.81
3174,Men,Soccer,Phantom GT,Unknown,2.0,6110.030000000001,1.06,0.0,04-11-2024,Online,hyderbad,1570.71
3176,Men,Lifestyle,Blazer Mid,Unknown,2.0,9352.62,0.97,0.0,2025/01/20,Retail,bengaluru,903.31
3177,Kids,Lifestyle,Air Force 1,L,3.0,7042.12,0.89,2323.9,2025/01/20,Online,Mumbai,-411.55
3178,Women,Training,SuperRep Go,11,2.0,6110.030000000001,0.0,0.0,2024/09/19,Retail,Delhi,-271.03
3179,Women,Training,SuperRep Go,Unknown,3.0,6110.030000000001,0.36,0.0,24-04-2025,Online,Mumbai,517.77
3180,Men,Basketball,Zoom Freak,XL,2.0,6110.030000000001,0.65,0.0,05-03-2025,Online,Pune,1603.13
3181,Women,Running,Air Zoom,XL,1.0,6110.030000000001,0.0,0.0,05-03-2025,Retail,Delhi,2808.0
